geoid,name,B15003001,"B15003001, Error",B15003002,"B15003002, Error",B15003003,"B15003003, Error",B15003004,"B15003004, Error",B15003005,"B15003005, Error",B15003006,"B15003006, Error",B15003007,"B15003007, Error",B15003008,"B15003008, Error",B15003009,"B15003009, Error",B15003010,"B15003010, Error",B15003011,"B15003011, Error",B15003012,"B15003012, Error",B15003013,"B15003013, Error",B15003014,"B15003014, Error",B15003015,"B15003015, Error",B15003016,"B15003016, Error",B15003017,"B15003017, Error",B15003018,"B15003018, Error",B15003019,"B15003019, Error",B15003020,"B15003020, Error",B15003021,"B15003021, Error",B15003022,"B15003022, Error",B15003023,"B15003023, Error",B15003024,"B15003024, Error",B15003025,"B15003025, Error"
14000US08005005626,"Census Tract 56.26, Arapahoe, CO",2832,517,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,9,0,12,21,20,444,128,76,55,124,68,528,186,126,65,1047,366,340,125,76,65,44,35
14000US08005005627,"Census Tract 56.27, Arapahoe, CO",3429,251,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,27,47,73,0,12,275,90,32,32,92,43,397,120,266,107,1407,164,714,157,117,43,64,36
14000US08005005628,"Census Tract 56.28, Arapahoe, CO",4257,498,47,58,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,1,3,13,24,0,17,143,200,0,17,0,17,546,168,87,72,233,118,598,172,285,150,1599,345,543,139,56,46,106,77
14000US08005005629,"Census Tract 56.29, Arapahoe, CO",1749,189,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,22,0,12,0,12,0,12,7,9,65,34,0,12,25,18,98,40,102,44,756,130,501,130,146,47,33,26
14000US08005005630,"Census Tract 56.30, Arapahoe, CO",3914,374,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,2,4,0,17,32,49,502,253,16,21,215,147,620,212,274,110,1502,280,576,186,128,78,47,49
14000US08005005631,"Census Tract 56.31, Arapahoe, CO",2568,468,5,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,0,12,2,5,0,12,31,30,171,67,25,24,116,58,230,67,201,90,1223,442,446,124,45,25,63,41
14000US08005005632,"Census Tract 56.32, Arapahoe, CO",2163,205,10,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,39,6,10,17,23,298,109,12,14,84,48,155,70,118,61,939,161,474,191,20,19,16,21
14000US08005005633,"Census Tract 56.33, Arapahoe, CO",2575,376,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,19,265,172,49,32,106,61,373,185,120,72,979,236,510,116,93,53,63,46
14000US08005005634,"Census Tract 56.34, Arapahoe, CO",2465,229,0,12,0,12,0,12,0,12,3,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,10,33,42,0,12,426,159,19,20,74,39,328,104,148,82,958,168,323,81,68,34,77,48
14000US08005005635,"Census Tract 56.35, Arapahoe, CO",3662,284,0,12,0,12,0,12,5,11,5,13,6,14,0,12,0,12,0,12,0,12,0,12,5,13,6,14,7,13,8,13,526,126,15,22,187,84,407,107,277,80,1320,163,685,157,146,93,57,35
14000US08005005636,"Census Tract 56.36, Arapahoe, CO",1194,177,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,37,25,0,12,21,18,98,43,25,19,444,102,273,67,242,81,54,44
14000US08005005800,"Census Tract 58, Arapahoe, CO",2177,304,0,12,0,12,0,12,0,12,0,12,17,27,0,12,0,12,0,12,5,10,0,12,0,12,12,18,0,12,37,60,214,107,65,100,120,95,158,84,75,36,917,223,365,103,163,76,29,30
14000US08005005951,"Census Tract 59.51, Arapahoe, CO",3721,546,44,53,0,12,0,12,0,12,0,12,0,12,0,12,5,12,0,12,0,12,6,13,12,22,13,23,100,73,0,12,818,271,291,235,316,130,548,226,208,118,847,385,327,146,143,95,43,54
14000US08005005952,"Census Tract 59.52, Arapahoe, CO",2731,392,60,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,26,20,24,271,209,52,46,152,81,242,136,144,63,1129,305,371,109,143,70,131,74
14000US08005006000,"Census Tract 60, Arapahoe, CO",2140,280,12,20,0,12,0,12,0,12,15,24,0,12,0,12,22,26,0,12,13,22,1,5,0,12,43,40,0,12,47,35,385,108,113,66,129,64,315,97,121,55,618,181,255,119,39,48,12,18
14000US08005006100,"Census Tract 61, Arapahoe, CO",2698,401,25,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,47,33,49,31,40,10,16,37,37,655,221,160,107,174,90,344,118,219,96,793,205,166,102,9,14,11,17
14000US08005006200,"Census Tract 62, Arapahoe, CO",2688,293,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,36,55,0,12,0,12,0,12,68,89,66,64,33,26,527,131,22,19,93,48,457,231,102,62,886,204,338,148,42,41,18,21
14000US08005006300,"Census Tract 63, Arapahoe, CO",2175,286,39,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,19,0,12,0,12,0,12,50,32,10,19,53,38,372,142,47,40,191,138,452,127,131,83,477,174,317,108,16,24,11,17
14000US08005006400,"Census Tract 64, Arapahoe, CO",2284,342,24,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,11,8,12,24,24,18,32,3,13,117,171,524,189,175,93,197,93,202,81,331,166,489,153,159,74,8,13,0,12
14000US08005006501,"Census Tract 65.01, Arapahoe, CO",1697,270,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,19,0,12,0,12,47,51,221,94,47,45,84,67,248,84,52,34,698,192,194,101,50,49,45,45
14000US08005006502,"Census Tract 65.02, Arapahoe, CO",2669,346,39,47,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,8,12,18,16,0,12,25,27,85,56,453,151,132,65,157,79,501,153,235,172,707,140,245,76,23,21,33,32
14000US08005006601,"Census Tract 66.01, Arapahoe, CO",4258,708,213,197,0,17,0,17,0,17,0,17,0,17,0,17,0,17,16,26,0,17,0,17,30,41,26,38,57,53,96,96,514,239,137,73,221,144,868,424,525,187,952,296,502,394,32,43,69,65
14000US08005006603,"Census Tract 66.03, Arapahoe, CO",2191,201,11,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,34,32,45,38,2,4,28,26,361,103,84,52,101,60,361,143,146,54,637,122,303,102,47,37,31,28
14000US08005006604,"Census Tract 66.04, Arapahoe, CO",3329,686,78,96,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,84,81,30,35,48,69,45,37,523,181,307,199,145,74,641,292,264,109,514,123,570,256,51,47,29,28
14000US08005006704,"Census Tract 67.04, Arapahoe, CO",3181,184,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,101,65,14,17,80,60,156,70,11,18,1571,179,669,145,530,130,49,33
14000US08005006705,"Census Tract 67.05, Arapahoe, CO",1470,139,16,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,50,34,0,12,17,19,125,91,40,33,665,125,255,85,285,115,17,16
14000US08005006706,"Census Tract 67.06, Arapahoe, CO",3925,352,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,314,104,54,57,205,127,314,110,155,53,1811,253,754,192,230,143,88,59
14000US08005006707,"Census Tract 67.07, Arapahoe, CO",3432,294,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,16,17,33,47,0,17,0,17,9,15,273,93,66,43,299,165,495,135,446,135,1167,224,489,124,106,42,33,28
14000US08005006708,"Census Tract 67.08, Arapahoe, CO",3646,389,0,17,0,17,0,17,0,17,1,3,0,17,0,17,10,16,0,17,0,17,0,17,3,6,0,17,0,17,5,9,418,252,16,13,123,70,321,99,161,83,1390,173,917,233,180,99,101,79
14000US08005006709,"Census Tract 67.09, Arapahoe, CO",3743,424,17,27,0,17,0,17,0,17,0,17,0,17,0,17,16,26,0,17,0,17,0,17,0,17,0,17,0,17,5,15,217,101,16,25,84,60,645,197,189,93,1258,291,987,229,193,90,116,96
14000US08005006711,"Census Tract 67.11, Arapahoe, CO",2918,330,0,12,0,12,0,12,0,12,0,12,0,12,12,18,0,12,4,9,0,12,1,3,45,46,0,12,0,12,5,9,132,76,39,32,77,50,254,86,316,155,1290,229,578,103,139,59,26,27
14000US08005006712,"Census Tract 67.12, Arapahoe, CO",977,233,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,8,0,12,0,12,0,12,26,18,5,7,34,15,31,18,62,34,482,228,180,51,73,30,79,35
14000US08005006713,"Census Tract 67.13, Arapahoe, CO",1384,233,31,39,0,12,0,12,0,12,0,12,0,12,5,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,22,200,91,52,43,10,11,94,54,23,30,559,187,320,91,40,33,33,32
14000US08005006808,"Census Tract 68.08, Arapahoe, CO",3640,390,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,11,25,0,17,25,29,158,100,0,17,44,34,223,87,149,75,1482,269,881,189,520,179,147,70
14000US08005006815,"Census Tract 68.15, Arapahoe, CO",3124,349,17,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,11,0,12,19,23,35,48,9,13,22,34,0,12,286,130,0,12,74,46,456,155,285,147,1155,267,567,145,130,60,63,51
14000US08005006854,"Census Tract 68.54, Arapahoe, CO",1939,216,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,18,0,12,26,34,137,71,60,76,87,61,259,123,135,90,768,155,292,87,121,89,39,36
14000US08005006857,"Census Tract 68.57, Arapahoe, CO",1611,209,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,11,5,8,11,12,50,34,7,12,31,30,113,41,62,42,634,118,359,84,244,96,88,37
14000US08005007101,"Census Tract 71.01, Arapahoe, CO",4019,449,52,38,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,49,29,8,14,41,32,79,42,1239,248,162,70,471,156,652,156,459,176,584,140,174,86,28,29,21,33
14000US08005007103,"Census Tract 71.03, Arapahoe, CO",1189,153,5,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,7,6,8,13,14,59,52,55,28,262,65,41,23,82,37,160,47,86,34,300,99,94,41,14,15,6,9
14000US08005007106,"Census Tract 71.06, Arapahoe, CO",3912,591,19,30,0,17,0,17,0,17,0,17,0,17,0,17,0,17,22,34,0,17,0,17,0,17,0,17,0,17,44,46,424,149,66,51,257,111,692,289,443,237,1116,179,594,161,119,53,116,83
14000US08005007201,"Census Tract 72.01, Arapahoe, CO",2290,349,90,77,0,12,0,12,23,32,15,19,8,20,0,12,50,75,171,115,0,12,0,12,93,68,33,32,61,57,51,38,595,188,44,38,130,72,416,135,178,89,256,93,43,31,9,15,24,29
14000US08005007202,"Census Tract 72.02, Arapahoe, CO",2508,402,105,72,0,12,0,12,0,12,0,12,0,12,15,22,19,32,78,74,83,95,90,75,71,56,43,46,54,50,86,52,648,186,281,259,140,79,241,100,148,105,226,87,149,89,20,34,11,17
14000US08005007301,"Census Tract 73.01, Arapahoe, CO",1691,229,26,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,27,0,12,0,12,17,22,28,27,55,44,0,12,477,116,86,56,79,38,188,79,146,88,277,116,142,62,26,23,125,106
14000US08005007302,"Census Tract 73.02, Arapahoe, CO",3121,410,100,72,0,17,11,18,0,17,19,28,62,56,0,17,82,62,223,170,19,30,30,32,85,77,148,106,38,35,80,64,1028,271,76,57,195,88,418,147,285,95,199,76,0,17,14,14,9,15
14000US08005007400,"Census Tract 74, Arapahoe, CO",3354,451,7,14,66,103,0,17,0,17,0,17,16,26,0,17,12,18,211,122,49,40,83,79,144,76,94,69,33,33,92,69,922,370,170,118,157,97,345,122,403,137,427,181,118,84,5,10,0,17
14000US08005007500,"Census Tract 75, Arapahoe, CO",1716,236,58,39,0,12,0,12,67,95,0,12,0,12,0,12,0,12,50,44,10,13,8,12,29,25,48,49,9,11,52,43,606,158,89,66,47,29,243,115,104,51,197,81,86,41,4,6,9,12
14000US08005007600,"Census Tract 76, Arapahoe, CO",2286,353,90,68,0,12,0,12,5,19,0,12,0,12,38,56,3,5,175,146,29,36,29,34,73,62,25,25,21,27,43,44,523,167,177,102,130,92,383,128,162,79,255,141,56,36,32,44,37,36
14000US08005007702,"Census Tract 77.02, Arapahoe, CO",2549,298,115,92,0,12,0,12,0,12,0,12,0,12,0,12,0,12,67,117,0,12,0,12,16,27,19,24,118,127,75,54,573,141,156,98,223,91,293,126,340,163,416,153,113,55,4,6,21,33
14000US08005007703,"Census Tract 77.03, Arapahoe, CO",3408,672,38,39,0,17,0,17,0,17,0,17,0,17,0,17,0,17,23,16,0,17,98,78,62,58,74,69,61,58,25,37,572,201,169,115,176,67,786,373,358,155,461,134,448,258,21,21,36,33
14000US08005007704,"Census Tract 77.04, Arapahoe, CO",3637,487,85,74,0,17,0,17,0,17,0,17,0,17,0,17,0,17,175,106,44,65,151,172,43,53,105,93,74,60,75,53,884,309,94,65,288,144,437,119,418,154,655,239,92,56,0,17,17,25
14000US08005015100,"Census Tract 151, Arapahoe, CO",2083,239,7,12,0,12,21,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,33,52,27,28,316,120,22,36,66,38,196,78,69,44,699,153,418,91,153,85,47,34
14000US08005080000,"Census Tract 800, Arapahoe, CO",2478,391,79,75,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,34,0,12,14,24,19,19,31,45,69,52,63,63,667,236,133,90,145,68,529,301,193,103,289,106,122,72,0,12,94,122
14000US08005080100,"Census Tract 801, Arapahoe, CO",2972,394,146,109,0,12,0,12,0,12,0,12,5,10,0,12,0,12,0,12,2,5,13,20,55,54,103,111,172,131,62,33,803,238,109,49,128,64,438,149,232,118,421,138,227,96,23,26,33,33
14000US08005080200,"Census Tract 802, Arapahoe, CO",4640,445,160,105,0,17,0,17,0,17,0,17,0,17,26,34,0,17,89,93,106,129,9,16,80,87,63,55,16,19,142,101,940,221,114,67,262,117,754,206,394,147,789,191,533,149,84,50,79,58
14000US08005080300,"Census Tract 803, Arapahoe, CO",4388,597,11,18,0,17,0,17,0,17,0,17,0,17,0,17,0,17,20,33,0,17,13,20,31,46,0,17,6,12,17,28,755,315,109,104,228,122,529,180,522,187,1505,367,545,181,28,33,69,55
14000US08005080400,"Census Tract 804, Arapahoe, CO",3600,472,46,51,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,33,0,12,0,12,0,12,47,44,710,419,45,37,279,91,443,138,425,138,987,216,462,146,112,64,20,23
14000US08005080500,"Census Tract 805, Arapahoe, CO",2850,349,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,450,146,123,79,268,161,417,101,441,167,612,167,415,131,76,44,39,39
14000US08005080600,"Census Tract 806, Arapahoe, CO",2538,376,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,13,0,12,0,12,0,12,63,84,63,47,43,37,468,169,116,68,144,77,561,234,168,79,687,171,193,89,25,25,0,12
14000US08005080700,"Census Tract 807, Arapahoe, CO",3910,688,37,43,0,17,0,17,7,18,0,17,0,17,0,17,0,17,70,68,0,17,39,46,103,104,4,12,53,45,28,24,976,270,136,104,287,141,679,227,308,167,744,304,347,175,36,34,56,38
14000US08005080800,"Census Tract 808, Arapahoe, CO",2051,228,153,126,5,9,0,12,0,12,0,12,0,12,0,12,32,44,67,67,78,76,59,34,77,62,109,85,46,45,42,36,524,126,58,45,65,34,184,70,242,107,207,72,77,41,26,29,0,12
14000US08005080900,"Census Tract 809, Arapahoe, CO",3301,775,165,154,0,12,0,12,0,12,0,12,79,83,12,20,0,12,190,142,26,38,40,51,150,102,68,86,100,81,74,78,844,423,112,95,96,61,386,139,165,76,566,228,228,147,0,12,0,12
14000US08005081200,"Census Tract 812, Arapahoe, CO",3213,422,93,106,0,17,0,17,0,17,0,17,0,17,0,17,0,17,101,92,0,17,21,33,43,67,89,76,80,90,39,32,957,283,103,101,108,50,575,199,421,168,408,108,154,82,21,23,0,17
14000US08005081300,"Census Tract 813, Arapahoe, CO",2071,415,29,32,0,12,0,12,0,12,0,12,0,12,20,32,0,12,76,114,0,12,17,28,9,22,13,21,23,25,14,25,621,144,55,43,103,92,254,89,432,252,222,93,159,152,0,12,24,27
14000US08005081400,"Census Tract 814, Arapahoe, CO",3244,342,193,127,0,12,0,12,0,12,0,12,2,6,7,12,0,12,0,12,0,12,46,83,22,26,48,63,40,45,108,100,722,148,51,36,156,70,411,121,392,135,677,136,322,124,7,11,40,39
14000US08005081500,"Census Tract 815, Arapahoe, CO",2915,274,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,22,0,12,47,56,80,83,615,182,92,59,245,105,488,133,95,74,802,236,290,134,73,62,75,52
14000US08005081600,"Census Tract 816, Arapahoe, CO",3700,497,126,90,0,17,0,17,0,17,6,14,8,18,0,17,0,17,47,57,8,18,13,20,58,57,31,34,15,17,56,49,1006,264,126,71,265,106,548,208,410,130,703,169,212,82,35,41,27,26
14000US08005081700,"Census Tract 817, Arapahoe, CO",2099,234,14,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,22,0,12,0,12,6,8,2,5,163,75,15,14,111,77,194,83,214,91,827,128,357,82,103,46,73,36
14000US08005081800,"Census Tract 818, Arapahoe, CO",3500,455,4,9,0,17,0,17,0,17,30,38,47,71,0,17,8,14,168,102,0,17,29,45,123,77,184,107,203,168,174,80,1206,240,258,140,59,46,400,211,173,110,226,105,161,115,27,38,20,34
14000US08005081900,"Census Tract 819, Arapahoe, CO",4725,921,395,438,30,51,0,17,0,17,65,94,10,24,0,17,2,5,120,129,3,6,0,17,28,35,94,94,138,137,139,131,1858,549,336,243,255,116,690,257,91,69,228,142,243,207,0,17,0,17
14000US08005082000,"Census Tract 820, Arapahoe, CO",2753,411,91,55,0,12,0,12,24,38,0,12,0,12,0,12,0,12,81,96,0,12,0,12,11,18,32,34,43,66,190,119,694,253,138,78,252,149,429,132,217,118,371,102,180,94,0,12,0,12
14000US08005082100,"Census Tract 821, Arapahoe, CO",4869,753,170,145,0,17,0,17,0,17,32,49,0,17,0,17,71,112,0,17,0,17,28,46,61,69,67,68,45,50,0,17,926,329,255,165,330,182,1040,397,388,185,1020,295,328,171,66,63,42,51
14000US08005082200,"Census Tract 822, Arapahoe, CO",4334,570,61,94,0,17,0,17,0,17,0,17,0,17,0,17,32,52,14,60,0,17,0,17,44,73,24,38,30,48,73,73,981,365,261,204,203,164,1023,264,611,311,761,280,213,133,0,17,3,17
14000US08005082300,"Census Tract 823, Arapahoe, CO",2784,403,126,133,0,12,0,12,0,12,0,12,0,12,8,12,0,12,153,178,69,53,8,12,0,12,0,12,19,32,47,38,794,252,163,105,165,92,349,109,304,114,402,97,157,102,0,12,20,31
14000US08005082400,"Census Tract 824, Arapahoe, CO",2758,449,178,159,0,12,0,12,0,12,0,12,9,15,0,12,0,12,8,13,57,63,0,12,93,70,147,125,42,43,55,53,740,241,158,98,192,86,415,151,151,78,412,185,78,55,2,6,21,30
14000US08005082500,"Census Tract 825, Arapahoe, CO",1705,234,38,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,19,21,5,8,26,30,0,12,41,32,343,90,72,36,245,94,194,62,235,107,383,135,65,33,11,12,20,21
14000US08005082600,"Census Tract 826, Arapahoe, CO",3736,700,205,234,0,17,0,17,0,17,0,17,48,74,0,17,0,17,0,17,0,17,0,17,0,17,94,97,266,213,35,47,629,230,153,94,117,85,496,167,611,214,746,263,294,232,29,35,13,22
14000US08005082700,"Census Tract 827, Arapahoe, CO",2316,313,146,104,0,12,0,12,0,12,0,12,0,12,0,12,2,21,7,23,21,30,0,12,88,84,30,31,72,55,61,40,375,139,193,127,225,143,467,127,173,85,336,112,114,75,0,12,6,10
14000US08005082800,"Census Tract 828, Arapahoe, CO",3455,414,59,46,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,21,33,22,23,0,17,85,95,50,37,67,55,980,201,259,121,249,91,529,209,340,113,569,175,167,77,25,34,33,27
14000US08005082900,"Census Tract 829, Arapahoe, CO",3425,491,129,112,0,17,0,17,0,17,0,17,0,17,0,17,34,52,0,17,0,17,76,71,20,29,111,92,27,28,81,72,637,216,190,86,295,85,624,165,337,112,692,162,112,57,31,33,29,26
14000US08005083000,"Census Tract 830, Arapahoe, CO",2661,368,31,43,0,12,0,12,0,12,0,12,0,12,30,33,70,111,0,12,0,12,0,12,0,12,0,12,70,72,82,51,569,167,58,38,125,65,376,128,316,148,592,162,282,151,46,51,14,16
14000US08005083100,"Census Tract 831, Arapahoe, CO",5217,689,111,123,0,17,0,17,0,17,0,17,0,17,0,17,11,27,0,17,0,17,0,17,0,17,12,25,15,26,60,78,1440,372,246,193,433,171,955,274,409,161,1087,323,382,153,27,42,29,44
14000US08005083300,"Census Tract 833, Arapahoe, CO",3458,340,84,65,0,12,0,12,0,12,0,12,0,12,0,12,24,38,10,15,0,12,0,12,12,20,80,60,9,14,49,38,728,194,134,65,379,111,567,129,335,184,808,222,209,80,23,27,7,11
14000US08005083400,"Census Tract 834, Arapahoe, CO",4702,645,92,87,0,17,0,17,0,17,0,17,0,17,58,88,0,17,0,17,0,17,0,17,50,56,101,73,30,33,360,343,733,218,266,143,287,120,570,156,708,211,897,213,453,185,0,17,97,73
14000US08005083500,"Census Tract 835, Arapahoe, CO",4325,572,61,48,0,17,0,17,0,17,0,17,0,17,0,17,0,17,18,27,0,17,0,17,56,51,43,69,37,37,30,35,1161,316,158,88,275,119,620,175,494,192,973,214,332,157,46,42,21,25
14000US08005083600,"Census Tract 836, Arapahoe, CO",2660,365,20,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,21,0,12,0,12,0,12,0,12,32,34,94,59,875,271,110,85,131,61,400,153,222,96,578,181,174,79,11,18,0,12
14000US08005083700,"Census Tract 837, Arapahoe, CO",2753,348,18,26,10,15,0,12,0,12,0,12,7,15,0,12,16,24,9,15,0,12,27,40,18,23,5,13,9,14,1,3,192,91,66,51,136,85,398,126,171,101,1005,248,475,132,123,63,67,42
14000US08005083800,"Census Tract 838, Arapahoe, CO",2100,356,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,2,22,36,0,12,0,12,0,12,46,54,22,25,9,14,263,124,49,34,86,54,378,109,273,118,552,193,339,144,60,41,0,12
14000US08005083900,"Census Tract 839, Arapahoe, CO",2480,376,52,61,0,12,0,12,0,12,0,12,0,12,0,12,0,12,49,70,0,12,0,12,0,12,0,12,65,65,21,29,340,145,59,50,126,58,325,88,176,95,716,179,466,184,58,51,27,44
14000US08005084000,"Census Tract 840, Arapahoe, CO",1906,282,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,32,6,9,42,45,16,22,50,47,96,86,227,68,45,26,176,56,360,197,156,56,552,145,141,76,0,12,17,20
14000US08005084100,"Census Tract 841, Arapahoe, CO",2746,364,9,15,0,12,0,12,0,12,120,155,0,12,0,12,0,12,0,12,0,12,28,38,8,12,187,159,0,12,45,36,427,115,87,60,219,120,583,147,291,122,492,138,194,121,49,48,7,13
14000US08005084200,"Census Tract 842, Arapahoe, CO",2472,293,0,12,0,12,9,15,0,12,0,12,0,12,0,12,51,81,0,12,0,12,1,3,17,26,5,8,81,89,44,42,367,141,161,73,186,83,536,182,279,124,555,207,157,73,7,12,16,25
14000US08005084300,"Census Tract 843, Arapahoe, CO",2737,558,18,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,38,44,0,12,30,41,8,13,0,12,31,28,589,245,101,60,182,59,511,175,311,139,757,386,139,59,0,12,14,17
14000US08005084400,"Census Tract 844, Arapahoe, CO",2144,317,0,12,0,12,0,12,0,12,0,12,39,61,0,12,0,12,23,38,0,12,12,17,103,113,19,24,29,49,24,40,280,112,168,97,143,70,183,71,312,127,579,166,202,103,28,27,0,12
14000US08005084500,"Census Tract 845, Arapahoe, CO",2149,409,7,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,29,2,4,52,75,63,61,477,117,179,110,101,54,385,131,165,66,381,190,312,197,0,12,6,10
14000US08005084600,"Census Tract 846, Arapahoe, CO",3984,432,0,17,0,17,0,17,0,17,0,17,0,17,2,9,1,9,0,17,0,17,0,17,0,17,105,119,110,131,62,62,961,270,250,106,311,101,671,146,380,102,793,181,259,93,33,27,46,29
14000US08005084700,"Census Tract 847, Arapahoe, CO",3124,348,32,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,3,9,13,0,12,0,12,21,25,55,47,478,123,135,89,348,127,583,151,242,83,700,151,335,103,163,239,22,25
14000US08005084800,"Census Tract 848, Arapahoe, CO",2242,309,7,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,29,45,0,12,57,61,0,12,12,19,348,117,30,47,258,139,250,102,205,91,766,183,210,86,19,22,51,73
14000US08005084900,"Census Tract 849, Arapahoe, CO",2482,323,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,7,368,227,11,17,91,60,296,136,91,63,1001,185,394,118,129,60,96,58
14000US08005085000,"Census Tract 850, Arapahoe, CO",1767,190,46,78,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,10,0,12,0,12,7,11,6,11,154,58,48,40,122,72,195,87,188,99,664,132,255,90,53,28,20,17
14000US08005085100,"Census Tract 851, Arapahoe, CO",3915,338,44,37,0,17,0,17,0,17,24,37,0,17,0,17,0,17,0,17,0,17,0,17,0,17,51,80,0,17,16,18,418,123,31,26,59,43,491,140,231,94,1360,238,781,173,224,95,185,115
14000US08005085200,"Census Tract 852, Arapahoe, CO",2199,253,4,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,6,0,12,5,7,7,11,0,12,21,29,16,15,308,112,44,34,101,37,246,79,102,44,840,204,335,89,68,37,98,59
14000US08005085300,"Census Tract 853, Arapahoe, CO",1763,187,0,12,0,12,0,12,0,12,0,12,0,12,10,15,0,12,0,12,0,12,0,12,0,12,0,12,7,11,13,18,362,128,63,42,53,29,204,78,78,33,648,132,226,71,68,44,31,20
14000US08005085400,"Census Tract 854, Arapahoe, CO",3339,493,14,23,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,68,57,294,171,76,61,235,99,286,100,366,100,1218,225,695,453,29,27,58,40
14000US08005085500,"Census Tract 855, Arapahoe, CO",3757,378,9,19,0,17,0,17,0,17,0,17,0,17,0,17,2,15,2,10,0,17,17,27,0,17,16,26,61,59,10,12,699,243,57,42,122,59,467,183,309,140,1254,161,555,142,29,26,148,130
14000US08005085600,"Census Tract 856, Arapahoe, CO",2135,250,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,27,0,12,0,12,0,12,0,12,0,12,12,16,230,120,12,14,160,61,258,64,135,54,809,120,371,118,40,23,91,41
